DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,avg_arrival_time,std_arrival_time,avg_work_hours,absence_rate,Attrition
23,4,1,23730,6.0,14,1,21.0,3.0,1,0.0,0.0,4.0,3.0,4.0,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.007255747126438,0.2817672322593608,8.011233237547893,0.11111111111111116,0
27,3,2,33100,4.0,22,1,8.0,3.0,1,0.0,0.0,1.0,4.0,3.0,4,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,9.98834745762712,0.30106516936748906,6.232089218455744,0.09578544061302685,0
16,4,5,165835,3.0,12,0,28.5,3.0,5,4.0,3.0,3.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.010185185185184,0.265913661250716,10.12087725546059,0.10344827586206895,0
15,3,2,44850,5.0,11,1,15.0,2.0,1,0.0,0.0,1.0,2.0,1.0,4,3,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,9.971086956521738,0.2911246195008053,6.598324879227054,0.11877394636015326,1
26,2,2,27890,3.0,13,1,17.0,2.0,8,6.0,7.0,3.0,2.0,3.0,2,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.968156028368796,0.2802478286207527,8.596978723404256,0.09961685823754785,0
19,1,2,58280,1.0,13,0,21.0,0.5,18,5.0,10.0,2.0,3.0,3.0,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.991666666666667,0.2740317146146724,6.30266713747646,0.09578544061302685,0
24,2,1,23260,8.0,14,0,19.0,3.0,1,0.0,0.0,2.0,4.0,3.0,4,3,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,9.982198581560283,0.2647386467633637,8.40627304964539,0.09961685823754785,0
21,1,1,135250,8.0,17,1,7.0,4.0,2,2.0,2.0,2.0,1.0,3.0,2,3,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,10.001046025104603,0.2893738583544358,7.708031148303115,0.08429118773946365,1
5,4,4,14200,1.0,13,1,28.5,2.0,18,6.0,9.0,1.0,4.0,3.0,4,3,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,9.993333333333334,0.2975293963466608,6.012140661938535,0.09961685823754785,1
16,3,1,80200,3.0,11,1,23.0,2.0,12,7.5,11.0,4.0,4.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.96009485094851,0.26019953975821336,10.903012646793135,0.05747126436781613,0
2,2,1,36880,0.0,11,0,19.0,3.0,18,0.0,13.0,4.0,3.0,3.0,2,3,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,10.003049645390071,0.26599615648462566,6.484585106382979,0.09961685823754785,0
2,4,4,54820,1.0,18,0,18.0,3.0,17,7.5,14.0,3.0,1.0,3.0,3,3,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,9.99207650273224,0.2877288605385357,7.800405282331512,0.06513409961685823,1
11,3,1,160150,1.0,11,0,21.0,3.0,18,2.0,8.0,4.0,1.0,3.0,4,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.01721536351166,0.2854557852091283,10.801917009602194,0.06896551724137934,0
9,2,5,12000,0.0,11,1,3.0,3.0,2,2.0,2.0,2.0,4.0,2.0,3,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,9.994769874476987,0.2982000634117948,7.580263830776383,0.08429118773946365,0
7,2,1,56610,3.0,12,0,26.0,2.0,9,1.0,1.0,4.0,4.0,4.0,2,3,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,9.983125,0.2804761229272653,7.386112268518518,0.08045977011494254,0
15,3,2,69290,8.5,20,0,10.0,4.5,8,7.0,7.0,4.0,3.0,3.0,1,4,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.957300275482092,0.28012291119377064,7.179573002754821,0.07279693486590033,0
6,4,2,96130,0.0,12,1,16.0,4.5,15,0.0,9.0,2.0,4.0,2.0,2,3,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,10.02193732193732,0.273405112636684,7.1077053656220315,0.10344827586206895,0
5,3,2,56740,3.0,12,0,14.0,4.5,6,0.0,4.0,2.0,4.0,1.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.9805316091954,0.29184944585288064,8.113466235632185,0.11111111111111116,0
16,1,2,54840,1.0,20,3,6.0,4.5,6,0.0,4.0,2.0,2.0,3.0,3,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.039527701045404,0.30197642585948353,6.688949172576832,0.09961685823754785,0
8,2,2,120610,2.0,20,1,28.5,2.0,15,6.0,12.0,3.0,2.0,3.0,4,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.98526170798898,0.2835768222547053,7.778898071625345,0.07279693486590033,0
7,2,1,56600,7.0,12,0,9.0,3.0,1,0.0,0.0,1.0,3.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.98735632183908,0.25547511774099857,6.073075909961686,0.11111111111111116,1
2,3,2,48210,6.0,14,2,6.0,2.0,3,1.0,2.0,1.0,1.0,3.0,3,3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,10.039527701045404,0.25763926162659356,8.203772663877267,0.08429118773946365,1
2,2,1,64100,1.0,13,1,1.0,4.5,1,0.0,0.0,3.0,3.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9.995744680851065,0.2885325729352971,9.214501182033098,0.09961685823754785,0
10,3,2,52100,1.0,15,0,1.0,1.0,1,0.0,0.0,4.0,2.0,3.0,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,9.985724637681159,0.28411841146581207,7.788128019323671,0.11877394636015326,0
9,4,2,26950,3.0,14,1,8.0,4.0,2,2.0,2.0,3.0,3.0,3.0,1,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.955701754385965,0.2630474753530531,7.593654970760234,0.12643678160919536,0
5,4,1,118780,2.0,13,1,28.5,2.0,8,7.0,7.0,2.0,3.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,10.006624825662483,0.28457307961998474,9.583764528126453,0.08429118773946365,0
1,3,1,165835,3.0,23,0,8.0,4.5,4,0.0,1.0,4.0,2.0,2.0,3,4,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.97622950819672,0.2726767686792407,7.283771630236794,0.06513409961685823,0
2,3,5,24550,1.0,15,1,8.0,2.0,7,7.0,5.0,3.0,1.0,2.0,3,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,10.019067215363512,0.2558317940562103,6.090655006858711,0.06896551724137934,0
3,3,2,139640,1.0,11,2,5.0,1.0,5,1.0,3.0,1.0,3.0,3.0,2,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.000071225071226,0.26357062642684637,7.712686372269705,0.10344827586206895,0
2,1,3,49410,8.5,13,2,23.0,2.0,2,2.0,2.0,4.0,4.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.978650137741047,0.29443292535943033,7.385222681359045,0.07279693486590033,0
5,3,2,24780,6.0,11,0,13.0,0.5,9,7.0,0.0,3.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,10.009583333333333,0.26641953768527743,7.60615162037037,0.08045977011494254,0
1,2,2,52280,2.0,11,0,18.0,4.0,5,0.0,3.0,1.0,3.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.976836158192091,0.293294113257356,6.9204613935969865,0.09578544061302685,0
4,2,2,44780,0.0,18,1,15.0,3.0,14,7.0,8.0,4.0,4.0,2.0,3,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,9.998635057471265,0.2748243655445535,6.633445881226054,0.11111111111111116,0
2,3,2,75470,7.0,16,0,28.5,2.0,9,6.0,2.0,3.0,1.0,4.0,2,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,9.999574468085108,0.2826618631510065,6.1019621749408985,0.09961685823754785,0
25,2,3,50550,5.0,22,0,18.0,2.0,1,0.0,0.0,3.0,4.0,3.0,2,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,9.981877729257642,0.2857487626476539,7.891980834546336,0.12260536398467436,0
8,3,3,34640,1.0,20,0,2.0,3.0,2,0.0,2.0,4.0,4.0,3.0,2,4,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.972988505747125,0.2768931527667818,9.083067528735631,0.11111111111111116,1
1,4,1,57750,1.0,18,0,1.0,2.0,1,1.0,0.0,3.0,1.0,2.0,3,3,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.99033613445378,0.2814927041938917,6.597937675070028,0.08812260536398464,1
12,3,3,89430,8.0,12,1,19.0,4.5,16,1.0,7.0,4.0,1.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,9.97524204702628,0.28667595101673204,10.911756729846998,0.07662835249042144,0
23,3,2,165835,8.5,20,0,18.0,2.0,10,2.0,7.0,1.0,3.0,4.0,3,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.981521739130434,0.2594695691460333,8.701324879227053,0.11877394636015326,1
19,4,4,52380,1.0,17,1,10.0,4.0,10,1.0,9.0,2.0,1.0,2.0,2,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.968383404864092,0.27977294754054,7.378290414878397,0.10727969348659006,1
5,4,2,46820,1.0,11,1,6.0,3.0,5,1.0,3.0,1.0,1.0,3.0,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.997028985507246,0.290454836026889,7.516356280193237,0.11877394636015326,0
8,3,1,165835,0.0,14,0,7.0,4.5,6,0.0,2.0,3.0,1.0,2.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.97524204702628,0.30090180655430454,6.194155140617796,0.07662835249042144,0
1,4,1,52570,1.0,14,0,10.0,2.0,10,0.0,8.0,2.0,3.0,3.0,4,3,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,9.989073305670816,0.29427094260127634,7.90969571230982,0.07662835249042144,0
5,3,1,63490,0.0,11,0,20.0,3.0,18,1.0,9.0,3.0,3.0,2.0,3,3,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,9.971834061135372,0.26473391994021916,7.317914847161572,0.12260536398467436,0
1,4,1,48690,4.0,12,0,14.0,2.0,11,7.5,1.0,1.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.975172890733058,0.2718596453015911,7.902443522360534,0.07662835249042144,0
11,3,2,99850,1.0,14,1,3.0,3.0,3,1.0,2.0,1.0,3.0,3.0,2,3,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,9.96758474576271,0.2715516309946765,7.992474105461394,0.09578544061302685,0
23,5,3,36970,3.0,13,1,23.0,1.0,3,1.0,2.0,4.0,2.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.967167381974248,0.2746880625881167,6.679911778731522,0.10727969348659006,0
1,3,2,74570,3.0,11,2,10.0,1.0,8,1.0,7.0,3.0,3.0,4.0,4,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.977004219409283,0.282946360000422,6.563898265353961,0.09195402298850575,0
18,4,2,21190,8.5,15,0,24.0,3.0,18,3.0,6.0,2.0,1.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.972702331961592,0.26313111566356445,6.177514860539552,0.06896551724137934,1
23,4,4,39830,4.0,12,0,9.0,3.0,3,1.0,2.0,4.0,4.0,3.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.98655462184874,0.2653649426616711,6.365669934640523,0.08812260536398464,0
7,4,3,61180,0.0,21,1,9.0,3.0,8,4.0,7.0,4.0,1.0,3.0,2,4,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,10.001813110181311,0.28733614164619437,9.818430962343097,0.08429118773946365,1
1,2,1,62140,1.0,19,2,14.0,3.0,13,3.0,8.0,1.0,3.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.960165975103735,0.273136226567273,7.775195942830798,0.07662835249042144,1
1,1,2,63470,1.0,15,1,4.0,2.0,4,2.0,2.0,1.0,3.0,2.0,3,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.993811533052039,0.26847753103134137,6.7280754805438345,0.09195402298850575,0
29,4,1,115100,0.0,14,1,7.0,4.5,6,0.0,4.0,1.0,4.0,2.0,3,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,9.956213450292399,0.2952870779407922,6.6730165692007795,0.12643678160919536,0
7,4,4,71430,2.0,21,0,8.0,4.5,1,0.0,0.0,4.0,4.0,3.0,2,4,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.977004219409283,0.26450799738177966,10.62246835443038,0.09195402298850575,0
25,4,2,82680,1.0,12,0,7.0,3.0,7,5.0,6.0,4.0,4.0,4.0,2,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.990041493775934,0.2969481313555234,10.911756729846998,0.07662835249042144,1
8,2,2,80950,1.0,15,0,1.0,3.0,1,0.0,0.0,1.0,3.0,2.0,4,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,9.99936440677966,0.2607559858118602,7.828946563088513,0.09578544061302685,1
8,2,4,29040,4.0,13,0,5.0,2.0,2,2.0,2.0,1.0,2.0,3.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,9.99769647696477,0.2751484876647184,10.199945799457995,0.05747126436781613,1
11,1,4,60320,0.0,14,0,23.0,2.0,18,7.5,7.0,4.0,1.0,3.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.981843971631205,0.27861651877619525,6.818579196217494,0.09961685823754785,0
7,3,2,29760,1.0,14,0,1.0,3.0,1,0.0,0.0,1.0,2.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,9.975536480686696,0.2732879670958824,6.300432761087268,0.10727969348659006,1
1,4,2,159920,3.0,14,0,5.0,3.0,0,0.0,0.0,4.0,3.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10.022269503546099,0.2722449897883383,10.509589834515367,0.09961685823754785,1
9,3,2,46490,0.0,12,0,4.0,2.0,3,0.0,2.0,4.0,2.0,3.0,2,3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,9.977434842249657,0.29242338629567,8.024171239140376,0.06896551724137934,0
1,1,2,26960,3.0,23,0,6.0,3.0,0,0.0,0.0,3.0,4.0,3.0,3,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,9.990069444444446,0.2960255005407497,7.0848657407407405,0.08045977011494254,0
2,1,2,23700,2.0,11,0,27.0,3.0,5,2.0,1.0,1.0,4.0,2.0,3,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,10.00099715099715,0.27485020499352236,6.170675451092118,0.10344827586206895,0
1,3,2,125040,1.0,12,1,15.0,2.0,15,4.0,12.0,2.0,3.0,3.0,3,3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,10.01339155749636,0.28339816338895374,6.009245511887433,0.12260536398467436,0
1,3,1,59740,7.0,18,1,18.0,4.5,8,4.0,0.0,2.0,2.0,3.0,3,3,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,9.986390101892285,0.28526666020754005,7.9938816108685105,0.12260536398467436,0
6,2,1,47360,0.0,11,1,9.0,3.0,8,2.0,7.0,3.0,3.0,3.0,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.992699724517905,0.2947003272894145,10.689997704315887,0.07279693486590033,0
8,3,4,52960,4.0,14,0,11.0,3.0,7,1.0,7.0,3.0,4.0,3.0,4,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,9.974041297935102,0.27138818312745605,6.3341506882989185,0.13409961685823757,0
1,3,4,67810,0.0,15,1,10.0,2.0,9,1.0,7.0,4.0,2.0,2.0,3,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.022466960352423,0.27995888035598887,6.904346549192364,0.13026819923371646,0
6,4,3,21740,3.0,11,1,23.0,3.0,12,4.0,9.0,1.0,3.0,3.0,3,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.979130434782608,0.2892069790831761,6.390338164251208,0.11877394636015326,0
7,4,1,66530,7.0,20,1,10.0,2.0,1,0.0,0.0,4.0,2.0,3.0,3,4,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,9.959188034188033,0.2779400960033694,7.405821462488129,0.10344827586206895,0
5,3,2,96990,8.0,19,1,18.0,3.0,8,0.0,1.0,3.0,1.0,3.0,3,3,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,10.007132459970887,0.2848301987570664,7.083995633187772,0.12260536398467436,0
1,3,2,67550,7.0,14,1,21.0,2.0,18,7.5,5.0,1.0,4.0,3.0,3,3,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,10.016947960618847,0.2832750282511863,7.179473745897797,0.09195402298850575,1
1,1,1,22130,1.0,17,0,21.0,4.0,18,4.0,9.0,3.0,3.0,4.0,3,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,9.981666666666667,0.27767205654325183,6.024019323671498,0.11877394636015326,0
1,4,1,26100,1.0,11,1,2.0,3.0,2,2.0,2.0,4.0,2.0,4.0,2,3,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,9.991565452091768,0.2924828705264025,10.468798920377868,0.05363984674329503,0
6,3,1,28510,8.5,15,0,9.0,2.0,5,0.0,3.0,3.0,2.0,2.0,3,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,9.994323144104802,0.28123455624570454,6.19212518195051,0.12260536398467436,0
1,3,3,34520,2.0,13,3,18.0,4.0,11,0.0,9.0,1.0,4.0,3.0,4,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,9.994022503516176,0.26962630807740867,7.1970604781997185,0.09195402298850575,0
7,3,1,52580,0.0,14,3,3.0,4.5,2,2.0,2.0,3.0,4.0,3.0,3,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,9.987772925764192,0.2778685913504664,6.595106744298883,0.12260536398467436,0
2,4,1,93550,0.0,11,0,6.0,4.0,5,0.0,4.0,1.0,2.0,1.0,3,3,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,10.019901547116737,0.29320833826079423,7.493436474449132,0.09195402298850575,0
9,2,1,104960,1.0,13,1,5.0,2.0,5,0.0,2.0,4.0,4.0,3.0,3,3,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,10.008370044052864,0.2578148019367533,6.6179576603034755,0.13026819923371646,0
2,2,1,63800,6.0,23,1,22.0,1.0,9,2.0,3.0,4.0,2.0,3.0,2,4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,10.010294117647058,0.2875650029092731,7.224192343604108,0.08812260536398464,0
9,1,2,26570,2.0,13,1,5.0,3.0,3,0.0,2.0,4.0,3.0,2.0,2,3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,9.954893617021277,0.2737328147600545,7.982483451536643,0.09961685823754785,0
